tree_idx,node_idx,feature_idx,split_value,left_child,right_child,is_leaf,label
29,18,1,0.9099079370498657,19,22,0,-1
29,19,4,0.3434286043047905,20,21,0,-1
29,20,-1,-1.0,-1,-1,1,1
29,21,-1,-1.0,-1,-1,1,0
29,22,1,0.9539432525634766,23,38,0,-1
29,23,0,0.05289457365870476,24,37,0,-1
29,24,1,0.9402063488960266,25,32,0,-1
29,25,2,0.9424900710582733,26,29,0,-1
29,26,3,0.057185254991054535,27,28,0,-1
29,27,-1,-1.0,-1,-1,1,0
29,28,-1,-1.0,-1,-1,1,0
29,29,4,0.29976461455225945,30,31,0,-1
29,30,-1,-1.0,-1,-1,1,1
29,31,-1,-1.0,-1,-1,1,0
29,32,2,0.9638362228870392,33,36,0,-1
29,33,2,0.9571618139743805,34,35,0,-1
29,34,-1,-1.0,-1,-1,1,0
29,35,-1,-1.0,-1,-1,1,1
29,36,-1,-1.0,-1,-1,1,0
29,37,-1,-1.0,-1,-1,1,1
29,38,1,0.9591073393821716,39,40,0,-1
29,39,-1,-1.0,-1,-1,1,1
29,40,4,0.287732757627964,41,42,0,-1
29,41,-1,-1.0,-1,-1,1,1
29,42,-1,-1.0,-1,-1,1,0
30,0,1,0.23951184749603271,1,8,0,-1
30,1,3,0.8247975707054138,2,7,0,-1
30,2,1,0.02345981076359749,3,6,0,-1
30,3,4,0.2605064958333969,4,5,0,-1
30,4,-1,-1.0,-1,-1,1,1
30,5,-1,-1.0,-1,-1,1,0
30,6,-1,-1.0,-1,-1,1,1
30,7,-1,-1.0,-1,-1,1,1
30,8,2,0.9145336151123047,9,26,0,-1
30,9,0,0.14564672112464905,10,15,0,-1
30,10,4,0.2826279066503048,11,14,0,-1
30,11,4,0.014606066979467869,12,13,0,-1
30,12,-1,-1.0,-1,-1,1,0
30,13,-1,-1.0,-1,-1,1,1
30,14,-1,-1.0,-1,-1,1,0
30,15,2,0.23679447919130325,16,17,0,-1
30,16,-1,-1.0,-1,-1,1,1
30,17,2,0.7659521102905273,18,25,0,-1
30,18,4,0.33501120656728745,19,22,0,-1
30,19,4,0.014606066979467869,20,21,0,-1
30,20,-1,-1.0,-1,-1,1,0
30,21,-1,-1.0,-1,-1,1,1
30,22,1,0.4563460052013397,23,24,0,-1
30,23,-1,-1.0,-1,-1,1,1
30,24,-1,-1.0,-1,-1,1,0
30,25,-1,-1.0,-1,-1,1,0
30,26,0,0.03155607357621193,27,40,0,-1
30,27,1,0.8818211555480957,28,31,0,-1
30,28,4,0.31277311593294144,29,30,0,-1
30,29,-1,-1.0,-1,-1,1,1
30,30,-1,-1.0,-1,-1,1,0
30,31,0,0.018897058442234993,32,35,0,-1
30,32,4,0.27188683301210403,33,34,0,-1
30,33,-1,-1.0,-1,-1,1,1
30,34,-1,-1.0,-1,-1,1,0
30,35,1,0.929870069026947,36,37,0,-1
30,36,-1,-1.0,-1,-1,1,1
30,37,4,0.2791292481124401,38,39,0,-1
30,38,-1,-1.0,-1,-1,1,1
30,39,-1,-1.0,-1,-1,1,0
30,40,1,0.8537113070487976,41,58,0,-1
30,41,3,0.05140660144388676,42,51,0,-1
30,42,1,0.8471608757972717,43,44,0,-1
30,43,-1,-1.0,-1,-1,1,1
30,44,3,0.051307352259755135,45,48,0,-1
30,45,4,0.28068165481090546,46,47,0,-1
30,46,-1,-1.0,-1,-1,1,1
30,47,-1,-1.0,-1,-1,1,0
30,48,4,0.24964873678982258,49,50,0,-1
30,49,-1,-1.0,-1,-1,1,1
30,50,-1,-1.0,-1,-1,1,0
30,51,1,0.8041242063045502,52,53,0,-1
30,52,-1,-1.0,-1,-1,1,1
30,53,2,0.9253157675266266,54,57,0,-1
30,54,3,0.07130670920014381,55,56,0,-1
30,55,-1,-1.0,-1,-1,1,1
30,56,-1,-1.0,-1,-1,1,0
30,57,-1,-1.0,-1,-1,1,0
30,58,1,0.9106657207012177,59,62,0,-1
30,59,4,0.3319854512810707,60,61,0,-1
30,60,-1,-1.0,-1,-1,1,1
30,61,-1,-1.0,-1,-1,1,0
30,62,4,0.27555014938116074,63,64,0,-1
30,63,-1,-1.0,-1,-1,1,1
30,64,-1,-1.0,-1,-1,1,0
31,0,1,0.6059049665927887,1,12,0,-1
31,1,1,0.20411066710948944,2,7,0,-1
31,2,3,0.822238564491272,3,6,0,-1
31,3,3,0.8179829120635986,4,5,0,-1
31,4,-1,-1.0,-1,-1,1,1
31,5,-1,-1.0,-1,-1,1,0
31,6,-1,-1.0,-1,-1,1,1
31,7,1,0.25376439094543457,8,11,0,-1
31,8,0,0.5131091475486755,9,10,0,-1
31,9,-1,-1.0,-1,-1,1,1
31,10,-1,-1.0,-1,-1,1,0
31,11,-1,-1.0,-1,-1,1,1
31,12,2,0.9186001420021057,13,28,0,-1
31,13,0,0.1438015177845955,14,25,0,-1
31,14,3,0.08829323202371597,15,24,0,-1
31,15,0,0.054649677127599716,16,19,0,-1
31,16,4,0.2649027071893215,17,18,0,-1
31,17,-1,-1.0,-1,-1,1,1
31,18,-1,-1.0,-1,-1,1,0
31,19,1,0.8636181056499481,20,21,0,-1
31,20,-1,-1.0,-1,-1,1,0
31,21,2,0.916009396314621,22,23,0,-1
31,22,-1,-1.0,-1,-1,1,1
31,23,-1,-1.0,-1,-1,1,0
31,24,-1,-1.0,-1,-1,1,1
31,25,4,0.3036326691508293,26,27,0,-1
31,26,-1,-1.0,-1,-1,1,1
31,27,-1,-1.0,-1,-1,1,0
31,28,2,0.9515283405780792,29,40,0,-1
31,29,1,0.8811092674732208,30,33,0,-1
31,30,4,0.28800930455327034,31,32,0,-1
31,31,-1,-1.0,-1,-1,1,1
31,32,-1,-1.0,-1,-1,1,0
31,33,3,0.07301946729421616,34,37,0,-1
31,34,4,0.3036326691508293,35,36,0,-1
31,35,-1,-1.0,-1,-1,1,1
31,36,-1,-1.0,-1,-1,1,0
31,37,0,0.053161606192588806,38,39,0,-1
31,38,-1,-1.0,-1,-1,1,1
31,39,-1,-1.0,-1,-1,1,0
31,40,2,0.9606988430023193,41,48,0,-1
31,41,1,0.8625332117080688,42,45,0,-1
31,42,4,0.28800930455327034,43,44,0,-1
31,43,-1,-1.0,-1,-1,1,1
31,44,-1,-1.0,-1,-1,1,0
31,45,4,0.29267551749944687,46,47,0,-1
31,46,-1,-1.0,-1,-1,1,1
31,47,-1,-1.0,-1,-1,1,0
31,48,1,0.8477972745895386,49,50,0,-1
31,49,-1,-1.0,-1,-1,1,1
31,50,4,0.28939783573150635,51,52,0,-1
31,51,-1,-1.0,-1,-1,1,1
31,52,-1,-1.0,-1,-1,1,0
32,0,4,0.40603287518024445,1,12,0,-1
32,1,4,0.002531500766053796,2,3,0,-1
32,2,-1,-1.0,-1,-1,1,0
32,3,2,0.02446800284087658,4,11,0,-1
32,4,0,0.7772201895713806,5,10,0,-1
32,5,3,0.8741511106491089,6,9,0,-1
32,6,3,0.8432939052581787,7,8,0,-1
32,7,-1,-1.0,-1,-1,1,1
32,8,-1,-1.0,-1,-1,1,0
32,9,-1,-1.0,-1,-1,1,1
32,10,-1,-1.0,-1,-1,1,1
32,11,-1,-1.0,-1,-1,1,1
32,12,1,0.43226899951696396,13,14,0,-1
32,13,-1,-1.0,-1,-1,1,1
32,14,-1,-1.0,-1,-1,1,0
33,0,2,0.22545599192380905,1,12,0,-1
33,1,3,0.8293441534042358,2,11,0,-1
33,2,0,0.722211480140686,3,8,0,-1
33,3,4,0.05786232091486454,4,7,0,-1
33,4,4,0.03352175932377577,5,6,0,-1
33,5,-1,-1.0,-1,-1,1,1
33,6,-1,-1.0,-1,-1,1,0
33,7,-1,-1.0,-1,-1,1,1
33,8,0,0.8136774301528931,9,10,0,-1
33,9,-1,-1.0,-1,-1,1,0
33,10,-1,-1.0,-1,-1,1,1
33,11,-1,-1.0,-1,-1,1,1
33,12,4,0.32356805354356766,13,20,0,-1
33,13,2,0.4514933228492737,14,15,0,-1
33,14,-1,-1.0,-1,-1,1,0
33,15,4,0.014606066979467869,16,19,0,-1
33,16,2,0.8537123799324036,17,18,0,-1
33,17,-1,-1.0,-1,-1,1,0
33,18,-1,-1.0,-1,-1,1,1
33,19,-1,-1.0,-1,-1,1,1
33,20,4,0.5533177554607391,21,22,0,-1
33,21,-1,-1.0,-1,-1,1,0
33,22,-1,-1.0,-1,-1,1,1
34,0,4,0.4435396045446396,1,22,0,-1
34,1,0,0.515053004026413,2,11,0,-1
34,2,2,0.9425701200962067,3,10,0,-1
34,3,3,0.05691147409379482,4,5,0,-1
34,4,-1,-1.0,-1,-1,1,0
34,5,1,0.9155320525169373,6,7,0,-1
34,6,-1,-1.0,-1,-1,1,1
34,7,2,0.9092155992984772,8,9,0,-1
34,8,-1,-1.0,-1,-1,1,0
34,9,-1,-1.0,-1,-1,1,1
34,10,-1,-1.0,-1,-1,1,1
34,11,2,0.22273927181959152,12,21,0,-1
34,12,4,0.3369065076112747,13,14,0,-1
34,13,-1,-1.0,-1,-1,1,1
34,14,4,0.34375086426734924,15,16,0,-1
34,15,-1,-1.0,-1,-1,1,0
34,16,3,0.9405921101570129,17,20,0,-1
34,17,0,0.8129994571208954,18,19,0,-1
34,18,-1,-1.0,-1,-1,1,1
34,19,-1,-1.0,-1,-1,1,0
34,20,-1,-1.0,-1,-1,1,1
34,21,-1,-1.0,-1,-1,1,0
34,22,3,0.40709447860717773,23,24,0,-1
34,23,-1,-1.0,-1,-1,1,0
34,24,-1,-1.0,-1,-1,1,1
35,0,4,0.4435396045446396,1,20,0,-1
35,1,0,0.15236236155033112,2,7,0,-1
35,2,1,0.9317809641361237,3,4,0,-1
35,3,-1,-1.0,-1,-1,1,1
35,4,4,0.014606066979467869,5,6,0,-1
35,5,-1,-1.0,-1,-1,1,0
35,6,-1,-1.0,-1,-1,1,1
35,7,4,0.002531500766053796,8,9,0,-1
35,8,-1,-1.0,-1,-1,1,0
35,9,4,0.29236234724521637,10,11,0,-1
35,10,-1,-1.0,-1,-1,1,1
35,11,4,0.31258220970630646,12,15,0,-1
35,12,2,0.06869036704301834,13,14,0,-1
35,13,-1,-1.0,-1,-1,1,0
35,14,-1,-1.0,-1,-1,1,1
35,15,0,0.8000044226646423,16,19,0,-1
35,16,3,0.7397869825363159,17,18,0,-1
35,17,-1,-1.0,-1,-1,1,1
35,18,-1,-1.0,-1,-1,1,0
35,19,-1,-1.0,-1,-1,1,1
35,20,3,0.4227982610464096,21,22,0,-1
35,21,-1,-1.0,-1,-1,1,0
35,22,0,0.5314617305994034,23,24,0,-1
35,23,-1,-1.0,-1,-1,1,0
35,24,-1,-1.0,-1,-1,1,1
36,0,3,0.38940002024173737,1,42,0,-1
36,1,1,0.8831580579280853,2,37,0,-1
36,2,0,0.05419949255883694,3,22,0,-1
36,3,0,0.02046784106642008,4,7,0,-1
36,4,4,0.28438858687877655,5,6,0,-1
36,5,-1,-1.0,-1,-1,1,1
36,6,-1,-1.0,-1,-1,1,0
36,7,1,0.8150922954082489,8,13,0,-1
36,8,0,0.039648888632655144,9,10,0,-1
36,9,-1,-1.0,-1,-1,1,1
36,10,1,0.7730822861194611,11,12,0,-1
36,11,-1,-1.0,-1,-1,1,0
36,12,-1,-1.0,-1,-1,1,1
36,13,2,0.9221142828464508,14,17,0,-1
36,14,3,0.07506948336958885,15,16,0,-1
36,15,-1,-1.0,-1,-1,1,1
36,16,-1,-1.0,-1,-1,1,0
36,17,1,0.8727495670318604,18,21,0,-1
36,18,1,0.8265387117862701,19,20,0,-1
36,19,-1,-1.0,-1,-1,1,1
36,20,-1,-1.0,-1,-1,1,0
36,21,-1,-1.0,-1,-1,1,1
36,22,2,0.7783922851085663,23,28,0,-1
36,23,4,0.264290988445282,24,27,0,-1
36,24,1,0.7813782393932343,25,26,0,-1
36,25,-1,-1.0,-1,-1,1,1
36,26,-1,-1.0,-1,-1,1,0
36,27,-1,-1.0,-1,-1,1,0
36,28,0,0.09757838770747185,29,32,0,-1
36,29,4,0.2932872287929058,30,31,0,-1
36,30,-1,-1.0,-1,-1,1,1
36,31,-1,-1.0,-1,-1,1,0
36,32,0,0.14339592307806015,33,34,0,-1
36,33,-1,-1.0,-1,-1,1,1
36,34,4,0.2789759300649166,35,36,0,-1
36,35,-1,-1.0,-1,-1,1,1
36,36,-1,-1.0,-1,-1,1,0
36,37,4,0.3331516236066818,38,41,0,-1
36,38,3,0.08213148266077042,39,40,0,-1
36,39,-1,-1.0,-1,-1,1,1
36,40,-1,-1.0,-1,-1,1,0
36,41,-1,-1.0,-1,-1,1,0
36,42,2,0.23135297745466232,43,52,0,-1
36,43,3,0.8399688303470612,44,51,0,-1
36,44,0,0.722258061170578,45,46,0,-1
36,45,-1,-1.0,-1,-1,1,1
36,46,3,0.8137933313846588,47,48,0,-1
36,47,-1,-1.0,-1,-1,1,1
36,48,0,0.8108663558959961,49,50,0,-1
36,49,-1,-1.0,-1,-1,1,0
36,50,-1,-1.0,-1,-1,1,1
36,51,-1,-1.0,-1,-1,1,1
36,52,4,0.324689656496048,53,54,0,-1
36,53,-1,-1.0,-1,-1,1,0
36,54,-1,-1.0,-1,-1,1,1
37,0,4,0.43980301916599274,1,16,0,-1
37,1,4,0.002531500766053796,2,5,0,-1
37,2,2,0.5993485152721405,3,4,0,-1
37,3,-1,-1.0,-1,-1,1,0
37,4,-1,-1.0,-1,-1,1,1
37,5,3,0.7939223647117615,6,7,0,-1
37,6,-1,-1.0,-1,-1,1,1
37,7,4,0.2749217003583908,8,9,0,-1
37,8,-1,-1.0,-1,-1,1,1
37,9,0,0.7772446870803833,10,15,0,-1
37,10,3,0.8319731056690216,11,12,0,-1
37,11,-1,-1.0,-1,-1,1,0
37,12,3,0.8477323353290558,13,14,0,-1
37,13,-1,-1.0,-1,-1,1,1
37,14,-1,-1.0,-1,-1,1,0
37,15,-1,-1.0,-1,-1,1,1
37,16,3,0.4225056767463684,17,18,0,-1
37,17,-1,-1.0,-1,-1,1,0
37,18,-1,-1.0,-1,-1,1,1
38,0,4,0.4379005432128906,1,16,0,-1
38,1,2,0.7639486193656921,2,15,0,-1
38,2,4,0.002531500766053796,3,4,0,-1
38,3,-1,-1.0,-1,-1,1,0
38,4,4,0.3244920074939728,5,12,0,-1
38,5,3,0.8521130084991455,6,11,0,-1
38,6,1,0.02345981076359749,7,10,0,-1
38,7,3,0.8430173397064209,8,9,0,-1
38,8,-1,-1.0,-1,-1,1,1
38,9,-1,-1.0,-1,-1,1,0
38,10,-1,-1.0,-1,-1,1,1
38,11,-1,-1.0,-1,-1,1,1
38,12,3,0.8459303379058838,13,14,0,-1
38,13,-1,-1.0,-1,-1,1,0
38,14,-1,-1.0,-1,-1,1,1
38,15,-1,-1.0,-1,-1,1,1
38,16,1,0.4544632136821747,17,18,0,-1
38,17,-1,-1.0,-1,-1,1,1
38,18,-1,-1.0,-1,-1,1,0
39,0,4,0.4435396045446396,1,14,0,-1
39,1,3,0.6750339269638062,2,7,0,-1
39,2,2,0.9196964502334595,3,6,0,-1
39,3,0,0.054290326312184334,4,5,0,-1
39,4,-1,-1.0,-1,-1,1,0
39,5,-1,-1.0,-1,-1,1,1
39,6,-1,-1.0,-1,-1,1,1
39,7,2,0.15640724450349808,8,13,0,-1
39,8,0,0.7477324903011322,9,12,0,-1
39,9,0,0.7355747222900391,10,11,0,-1
39,10,-1,-1.0,-1,-1,1,1
39,11,-1,-1.0,-1,-1,1,0
39,12,-1,-1.0,-1,-1,1,1
39,13,-1,-1.0,-1,-1,1,0
39,14,3,0.4058513790369034,15,16,0,-1
39,15,-1,-1.0,-1,-1,1,0
39,16,4,0.5627688467502594,17,22,0,-1
39,17,1,0.05447199568152428,18,21,0,-1
39,18,0,0.7395120859146118,19,20,0,-1
39,19,-1,-1.0,-1,-1,1,0
39,20,-1,-1.0,-1,-1,1,1
39,21,-1,-1.0,-1,-1,1,1
39,22,-1,-1.0,-1,-1,1,1
40,0,4,0.4359745383262634,1,8,0,-1
40,1,4,0.002531500766053796,2,3,0,-1
40,2,-1,-1.0,-1,-1,1,0
40,3,1,0.9009342789649963,4,5,0,-1
40,4,-1,-1.0,-1,-1,1,1
40,5,4,0.27795468270778656,6,7,0,-1
40,6,-1,-1.0,-1,-1,1,1
40,7,-1,-1.0,-1,-1,1,0
40,8,0,0.34902435541152954,9,10,0,-1
40,9,-1,-1.0,-1,-1,1,0
40,10,-1,-1.0,-1,-1,1,1
41,0,4,0.4391714334487915,1,16,0,-1
41,1,3,0.22524526715278625,2,5,0,-1
41,2,4,0.014606066979467869,3,4,0,-1
41,3,-1,-1.0,-1,-1,1,0
41,4,-1,-1.0,-1,-1,1,1
41,5,4,0.002531500766053796,6,7,0,-1
41,6,-1,-1.0,-1,-1,1,0
41,7,0,0.17021441459655762,8,9,0,-1
41,8,-1,-1.0,-1,-1,1,0
41,9,1,0.02345981076359749,10,15,0,-1
41,10,4,0.3021678477525711,11,12,0,-1
41,11,-1,-1.0,-1,-1,1,1
41,12,3,0.8541965782642365,13,14,0,-1
